x,y
-1.727908611297607422e+00,3.962390518188476562e+01
-3.513035774230957031e-01,-2.541159391403198242e+00
-1.144083976745605469e+00,1.679913139343261719e+01
-4.977865219116210938e-01,-1.412138819694519043e+00
-1.943597793579101562e+00,-1.401406478881835938e+01
-5.191158294677734375e+00,5.909823608398437500e+02
-3.577827215194702148e+00,1.000494079589843750e+02
-2.891635417938232422e+00,7.610434722900390625e+01
5.904851913452148438e+00,1.519320922851562500e+03
-3.465322256088256836e+00,1.283944549560546875e+02
4.840238571166992188e+00,6.591896972656250000e+02
-3.910688877105712891e+00,2.255534362792968750e+02
-1.480036735534667969e+00,2.929979324340820312e+01
2.649836540222167969e-01,-1.391191673278808594e+01
-4.711149215698242188e+00,3.701844787597656250e+02
-2.104363918304443359e+00,2.282497024536132812e+01
-2.212175130844116211e+00,4.859652709960937500e+01
3.746906280517578125e+00,2.569920959472656250e+02
-3.905902624130249023e+00,1.643279266357421875e+02
-9.191112518310546875e-01,5.518617153167724609e+00
4.584926605224609375e+00,4.827106933593750000e+02
-5.261343479156494141e+00,6.806361694335937500e+02
1.031291484832763672e+00,-1.556191539764404297e+01
2.141746520996093750e+00,-4.099821090698242188e+00
2.838047027587890625e+00,5.665288543701171875e+01
2.615302085876464844e+00,4.043329238891601562e+01
5.198787689208984375e+00,9.270491333007812500e+02
5.324386596679687500e+00,9.824070434570312500e+02
4.093738555908203125e+00,4.531170349121093750e+02
1.363856792449951172e+00,-2.589330101013183594e+01
-4.126886367797851562e+00,1.745462341308593750e+02
-5.055449485778808594e+00,5.791546630859375000e+02
-1.300976753234863281e+00,2.439992904663085938e+01
3.237827301025390625e+00,1.327948150634765625e+02
4.790822029113769531e+00,6.573637695312500000e+02
-3.556243896484375000e+00,7.246232604980468750e+01
5.847599029541015625e+00,1.559169799804687500e+03
3.295001983642578125e+00,1.987196502685546875e+02
2.658092498779296875e+00,4.461766433715820312e+01
2.416721343994140625e+00,1.301694583892822266e+01
-9.002509117126464844e-01,1.393895244598388672e+01
4.249913215637207031e+00,3.734974975585937500e+02
3.068941116333007812e+00,1.431527709960937500e+02
-2.026723861694335938e+00,2.889377021789550781e+01
-3.242984294891357422e+00,1.489739379882812500e+02
3.467347145080566406e+00,1.896113891601562500e+02
4.803660392761230469e+00,7.414838256835937500e+02
8.957805633544921875e-01,-1.553158569335937500e+01
-1.359441757202148438e+00,5.511348724365234375e+00
3.918529510498046875e+00,2.814601135253906250e+02
4.761537551879882812e+00,5.833298950195312500e+02
1.484088897705078125e-01,-5.748630523681640625e+00
3.428082466125488281e+00,1.723630828857421875e+02
-3.781815528869628906e+00,3.179517173767089844e+01
-2.087759256362915039e+00,9.717639923095703125e+00
-2.390416622161865234e+00,5.335065078735351562e+01
-1.659551143646240234e+00,8.022563934326171875e+00
-4.731574058532714844e-01,8.595771789550781250e+00
4.072337150573730469e-01,-1.432273578643798828e+01
-2.525285243988037109e+00,4.204352569580078125e+01
5.830910682678222656e+00,1.392230346679687500e+03
2.924246788024902344e+00,7.063360595703125000e+01
-2.099853038787841797e+00,4.728542327880859375e+01
-3.156647920608520508e+00,4.383278846740722656e+00
4.026578903198242188e+00,3.144815368652343750e+02
-3.124161720275878906e+00,1.128873062133789062e+02
-1.889954090118408203e+00,3.468707275390625000e+01
3.805623054504394531e+00,3.584062500000000000e+02
1.731943130493164062e+00,-1.674933433532714844e+01
-3.542386054992675781e+00,1.564076232910156250e+02
-2.013890266418457031e+00,-5.285637378692626953e+00
3.957661628723144531e+00,2.899649047851562500e+02
4.144574165344238281e+00,4.670373840332031250e+02
4.436407089233398438e+00,7.006062622070312500e+02
3.692823410034179688e+00,2.696542968750000000e+02
-4.656444072723388672e+00,3.515273742675781250e+02
5.540765762329101562e+00,1.248480834960937500e+03
-4.089350700378417969e+00,1.599558715820312500e+02
-4.627969741821289062e+00,1.425538177490234375e+02
5.262565612792968750e-02,-3.678129911422729492e+00
-4.183749198913574219e+00,6.266107559204101562e+01
-7.770872116088867188e-01,1.101412105560302734e+01
4.934644699096679688e+00,7.565413818359375000e+02
3.705921173095703125e+00,1.996253051757812500e+02
3.245056152343750000e+00,1.117240829467773438e+02
-3.126711368560791016e+00,1.180637130737304688e+02
4.171721458435058594e+00,4.894338378906250000e+02
4.588575363159179688e+00,5.386347045898437500e+02
9.931478500366210938e-01,-2.043289375305175781e+01
2.924324035644531250e+00,5.477540206909179688e+01
-4.282969474792480469e+00,1.842138214111328125e+02
-4.213668823242187500e+00,3.490479431152343750e+02
-1.001320362091064453e+00,5.186448574066162109e+00
5.555047988891601562e+00,1.188612915039062500e+03
-9.538745880126953125e-01,7.450036525726318359e+00
2.206520080566406250e+00,7.302318096160888672e+00
-2.273875951766967773e+00,2.513347816467285156e+01
-5.074354171752929688e+00,3.416822509765625000e+02
4.584563255310058594e+00,5.680493774414062500e+02
4.297115325927734375e+00,4.867480468750000000e+02
1.820214271545410156e+00,-1.130747222900390625e+01
-5.940349578857421875e+00,1.032770263671875000e+03
8.294720649719238281e-01,-1.397865009307861328e+01
-5.804347991943359375e-02,-5.362319946289062500e+00
-3.740787506103515625e+00,1.941033172607421875e+02
-5.845149993896484375e+00,8.873323364257812500e+02
7.634353637695312500e-01,-1.377563476562500000e+01
2.368906021118164062e+00,4.631697082519531250e+01
1.278549194335937500e+00,-1.760031700134277344e+01
-4.991923332214355469e+00,1.822133636474609375e+02
2.957521438598632812e+00,6.993313598632812500e+01
2.723910331726074219e+00,3.886864852905273438e+01
3.038042068481445312e+00,1.078888092041015625e+02
4.359861373901367188e+00,5.380415039062500000e+02
5.789763450622558594e+00,1.666205932617187500e+03
4.181166648864746094e+00,3.674094238281250000e+02
-5.287647247314453125e-02,-1.418032360076904297e+01
3.737191200256347656e+00,3.428867187500000000e+02
-2.644344091415405273e+00,3.270663976669311523e+00
-4.230017185211181641e+00,2.675982666015625000e+02
-5.544796466827392578e+00,6.823556518554687500e+02
-4.680964469909667969e+00,2.293089294433593750e+02
3.030005455017089844e+00,9.353734588623046875e+01
1.361977577209472656e+00,-1.984887313842773438e+01
3.939210891723632812e+00,3.988291320800781250e+02
-1.634469032287597656e-01,-6.726036220788955688e-02
3.380155563354492188e-01,-9.006115913391113281e+00
-2.578781604766845703e+00,2.625503158569335938e+01
3.258139610290527344e+00,1.473736114501953125e+02
-1.054345130920410156e+00,1.178792762756347656e+01
5.587236404418945312e+00,1.395885620117187500e+03
-5.615970134735107422e+00,8.546333618164062500e+02
2.893481254577636719e+00,9.590814208984375000e+01
1.117346763610839844e+00,-1.886722564697265625e+01
2.906974792480468750e+00,7.618531036376953125e+01
2.226424217224121094e+00,-3.201373219490051270e-01
3.648289680480957031e+00,2.639369201660156250e+02
-3.446897268295288086e+00,7.744484710693359375e+01
5.844649314880371094e+00,1.521737182617187500e+03
1.242466449737548828e+00,-1.533387947082519531e+01
2.699642181396484375e-01,-8.462158203125000000e+00
-1.071157932281494141e+00,1.461922740936279297e+01
-5.378441333770751953e+00,7.196697387695312500e+02
5.741676330566406250e+00,1.302766601562500000e+03
5.499204635620117188e+00,1.201977294921875000e+03
3.731607437133789062e+00,1.929854736328125000e+02
4.947885513305664062e+00,1.007987060546875000e+03
-1.490028381347656250e+00,2.429998016357421875e+01
-3.177493095397949219e+00,1.145244903564453125e+02
-2.608550071716308594e+00,5.539960479736328125e+01
3.750820159912109375e+00,2.656134643554687500e+02
4.742389678955078125e+00,7.291654663085937500e+02
-1.598777770996093750e-01,-3.856525659561157227e+00
-3.033296823501586914e+00,7.167337799072265625e+01
4.667781829833984375e+00,5.426439208984375000e+02
1.888067245483398438e+00,-1.306086444854736328e+01
-2.550577163696289062e+00,2.847805213928222656e+01
-3.889102220535278320e+00,1.030442810058593750e+02
-4.209589958190917969e-01,1.042887687683105469e+01
-4.124557971954345703e+00,1.437535095214843750e+02
-5.909729003906250000e+00,9.043142700195312500e+02
-5.267970085144042969e+00,5.892166748046875000e+02
-5.909935474395751953e+00,3.026783447265625000e+02
-2.062127113342285156e+00,1.835277557373046875e+01
-2.530868053436279297e+00,3.159666252136230469e+01
3.912455558776855469e+00,4.010133972167968750e+02
1.011934280395507812e+00,-1.688620948791503906e+01
1.142331123352050781e+00,-1.342495822906494141e+01
-2.213597774505615234e+00,4.880918121337890625e+01
9.334487915039062500e-01,-1.628267288208007812e+01
-8.580079078674316406e-01,9.358433723449707031e+00
-3.638870239257812500e+00,1.042508010864257812e+02
3.704547882080078125e+00,2.322257080078125000e+02
-9.899015426635742188e-01,1.138721847534179688e+01
4.977432250976562500e+00,8.986773681640625000e+02
-5.494077682495117188e+00,6.113427734375000000e+02
-1.028915882110595703e+00,1.607570838928222656e+01
3.750102996826171875e+00,2.629651184082031250e+02
-4.465506076812744141e+00,3.459807434082031250e+02
2.474325180053710938e+00,3.366363525390625000e+01
-4.795941352844238281e+00,3.693833618164062500e+02
-1.689214706420898438e-01,2.487552881240844727e+00
-3.608951807022094727e+00,3.393605422973632812e+01
2.403870582580566406e+00,1.714684486389160156e+01
-5.096528530120849609e+00,2.878982238769531250e+02
-4.525566101074218750e+00,2.962014160156250000e+02
-5.336804389953613281e-01,6.831808567047119141e+00
3.452474594116210938e+00,1.533774871826171875e+02
5.546236038208007812e-01,-1.385572147369384766e+01
-4.718221664428710938e+00,1.364602565765380859e+01
5.157240867614746094e+00,9.514522094726562500e+02
-5.697515010833740234e+00,5.683338012695312500e+02
-5.565093040466308594e+00,6.726433105468750000e+02
-3.237937450408935547e+00,9.938759613037109375e+01
5.441977500915527344e+00,1.176891723632812500e+03
7.554349899291992188e-01,-9.921475410461425781e+00
5.226366996765136719e+00,9.788309326171875000e+02
5.853910446166992188e-01,-1.755207061767578125e+01
2.609276771545410156e+00,3.594012832641601562e+01
2.178630828857421875e+00,3.881929636001586914e+00
-2.384104013442993164e+00,1.160703086853027344e+01
-4.327679634094238281e+00,3.227035827636718750e+02
-9.972300529479980469e-01,1.574575519561767578e+01
1.132116794586181641e+00,-1.980281257629394531e+01
-4.366849899291992188e+00,2.994655151367187500e+02
-2.725327014923095703e+00,1.273390865325927734e+01
3.723812103271484375e+00,2.872029724121093750e+02
3.435901641845703125e+00,1.813479614257812500e+02
-7.309327125549316406e-01,1.038083267211914062e+01
-3.217634201049804688e+00,1.269053802490234375e+02
4.988705635070800781e+00,8.884927978515625000e+02
-4.576323509216308594e+00,3.303041381835937500e+02
5.277615547180175781e+00,8.682590332031250000e+02
9.425115585327148438e-01,-1.424503040313720703e+01
-2.926279544830322266e+00,1.926315307617187500e+01
3.314998626708984375e+00,1.458981475830078125e+02
-3.609020233154296875e+00,4.329726409912109375e+01
3.847396850585937500e+00,3.320592956542968750e+02
-1.705987930297851562e+00,3.152848434448242188e+01
2.964059829711914062e+00,7.462244415283203125e+01
6.772003173828125000e-01,-1.720011138916015625e+01
-5.888182640075683594e+00,6.866930541992187500e+02
5.190739631652832031e-01,-1.305555152893066406e+01
1.234172821044921875e+00,-1.578406524658203125e+01
-3.712719202041625977e+00,9.486733245849609375e+01
-4.624092102050781250e+00,1.922545166015625000e+02
-5.374132156372070312e+00,5.511905517578125000e+02
-2.875956535339355469e+00,2.840463829040527344e+01
3.698701858520507812e-01,-1.024779319763183594e+01
5.251783370971679688e+00,1.023616088867187500e+03
-4.133114337921142578e+00,3.167980041503906250e+02
-2.315153598785400391e+00,2.491679763793945312e+01
5.380583763122558594e+00,1.153400512695312500e+03
-3.510134220123291016e+00,1.378147125244140625e+02
-2.579065322875976562e+00,6.885307312011718750e+01
-4.973958015441894531e+00,3.895766906738281250e+02
-2.160065174102783203e+00,4.803739166259765625e+01
3.997898101806640625e+00,4.170975036621093750e+02
-2.327346324920654297e+00,1.577328586578369141e+01
5.352708816528320312e+00,1.148989501953125000e+03
-6.690025329589843750e-04,-6.201853752136230469e+00
-3.494662284851074219e+00,7.539380645751953125e+01
-5.251785755157470703e+00,6.515855712890625000e+02
-9.989786148071289062e-01,1.156754875183105469e+01
8.569955825805664062e-01,-1.086219596862792969e+01
3.110430717468261719e+00,9.760460662841796875e+01
5.171770095825195312e+00,1.125032348632812500e+03
5.382246971130371094e+00,1.441912475585937500e+03
-2.286126136779785156e+00,5.494311523437500000e+01
-3.549842834472656250e-01,6.662518978118896484e+00
-7.856121063232421875e-01,9.985891342163085938e+00
2.563537597656250000e+00,2.678618431091308594e+01
-2.627251148223876953e+00,7.789804840087890625e+01
9.037837982177734375e-01,-2.716569900512695312e+01
-1.837017536163330078e+00,8.186527252197265625e+00
5.178775787353515625e+00,1.083043334960937500e+03
5.249368667602539062e+00,9.418602294921875000e+02
-4.539073944091796875e+00,3.094217224121093750e+02
-3.553330898284912109e+00,1.164899215698242188e+02
-1.487625122070312500e+00,2.180349540710449219e+01
-5.301347255706787109e+00,3.429047241210937500e+02
-1.539228439331054688e+00,2.004985427856445312e+01
4.243138313293457031e+00,5.107101135253906250e+02
5.113658905029296875e-01,-1.455769252777099609e+01
-2.759420394897460938e+00,6.795005035400390625e+01
7.553601264953613281e-01,-1.310223865509033203e+01
-3.173512697219848633e+00,1.182956466674804688e+02
3.944803237915039062e+00,3.175755004882812500e+02
-3.232743024826049805e+00,1.307859344482421875e+02
5.916331291198730469e+00,1.483834228515625000e+03
2.865150451660156250e+00,6.072504043579101562e+01
-4.693345546722412109e+00,3.193859252929687500e+02
-3.512960433959960938e+00,1.070784149169921875e+02
-5.992159843444824219e+00,1.128028808593750000e+03
-1.212650299072265625e+00,1.738478851318359375e+01
-3.453816413879394531e+00,1.506088409423828125e+02
1.315390586853027344e+00,-1.322557163238525391e+01
-8.718729019165039062e-01,1.305470561981201172e+01
3.572521209716796875e-01,-4.069227695465087891e+00
2.469558715820312500e+00,2.060094451904296875e+01
5.977737426757812500e+00,1.609709350585937500e+03
-2.939524173736572266e+00,5.272384643554687500e+01
4.617486953735351562e+00,5.961976928710937500e+02
5.486923217773437500e+00,1.243352050781250000e+03
-4.631018638610839844e+00,2.258274078369140625e+02
4.396615982055664062e+00,5.333187255859375000e+02
5.789378166198730469e+00,1.613317871093750000e+03
-1.759508609771728516e+00,3.717588424682617188e+01
-2.653095960617065430e+00,3.799831771850585938e+01
-3.574028968811035156e+00,1.008005828857421875e+02
4.158086776733398438e+00,3.650663146972656250e+02
-3.912324905395507812e-01,3.692340135574340820e+00
-3.884688854217529297e+00,2.245101165771484375e+02
-5.480941295623779297e+00,6.228543090820312500e+02
-5.014420032501220703e+00,4.471749877929687500e+02
-3.945130109786987305e+00,1.855288696289062500e+02
-2.707686424255371094e+00,6.668241119384765625e+01
-4.416513442993164062e+00,5.388664245605468750e+01
-9.694943428039550781e-01,1.781747245788574219e+01
-4.756608009338378906e+00,3.257485656738281250e+02
-1.919335365295410156e+00,2.937285423278808594e+01
3.406599044799804688e+00,1.473398895263671875e+02
3.535401344299316406e+00,1.850590057373046875e+02
-4.784357547760009766e+00,4.514940490722656250e+02
-2.723241329193115234e+00,7.870177459716796875e+01
-1.199956893920898438e+00,8.349625587463378906e+00
5.325587272644042969e+00,9.191646118164062500e+02
3.496847152709960938e+00,2.159633789062500000e+02
-6.149415969848632812e-01,1.375079727172851562e+01
-5.560785293579101562e+00,9.396570434570312500e+02
7.669286727905273438e-01,-1.068455219268798828e+01
7.169280052185058594e-01,-1.332880783081054688e+01
5.191762924194335938e+00,1.001593750000000000e+03
4.674612045288085938e+00,6.172349243164062500e+02
2.218106269836425781e+00,9.153929710388183594e+00
-6.247534751892089844e-01,8.193997383117675781e+00
-1.017788887023925781e+00,5.533918380737304688e+00
-5.782722949981689453e+00,7.844226684570312500e+02
1.495437622070312500e+00,-2.039064216613769531e+01
-1.599954605102539062e+00,1.819874572753906250e+01
-4.123097419738769531e+00,1.084934387207031250e+02
4.786769866943359375e+00,7.451867065429687500e+02
1.407376289367675781e+00,-1.721045684814453125e+01
5.974771499633789062e+00,2.126927001953125000e+03
-2.758328437805175781e+00,6.203463745117187500e+01
1.553843498229980469e+00,-1.633888626098632812e+01
3.219058990478515625e+00,1.812932586669921875e+02
3.649632453918457031e+00,2.228803100585937500e+02
2.423841476440429688e+00,1.486409187316894531e+01
-5.833003044128417969e+00,1.134101440429687500e+03
2.183267593383789062e+00,2.021732711791992188e+01
-2.614808082580566406e+00,7.367364501953125000e+01
-8.429336547851562500e-01,1.517872047424316406e+01
-5.049368858337402344e+00,3.655706176757812500e+02
-9.647235870361328125e-01,1.448068141937255859e+01
3.144237518310546875e+00,1.233041763305664062e+02
3.308925628662109375e+00,1.611096343994140625e+02
3.865654945373535156e+00,2.877280578613281250e+02
-3.582840204238891602e+00,1.627026824951171875e+02
-5.631936550140380859e+00,3.985580444335937500e+02
4.898252487182617188e+00,6.938651733398437500e+02
2.456385612487792969e+00,8.392557144165039062e+00
-9.407911300659179688e-01,9.978263854980468750e+00
-2.641956329345703125e+00,3.916696929931640625e+01
3.266891479492187500e+00,1.022908096313476562e+02
-4.008157253265380859e+00,2.556925811767578125e+02
-6.860265731811523438e-01,1.532466506958007812e+01
-5.263843536376953125e-01,2.102052927017211914e+00
2.460548400878906250e+00,9.945891380310058594e+00
-2.240955829620361328e+00,6.258996582031250000e+01
1.457976341247558594e+00,-1.695089149475097656e+01
-1.208667755126953125e+00,1.366732501983642578e+01
-5.524973869323730469e-01,8.917938470840454102e-01
-2.812739849090576172e+00,6.530200195312500000e+01
3.063845634460449219e+00,1.177206420898437500e+02
3.441926956176757812e+00,1.307969665527343750e+02
-9.303202629089355469e-01,2.564139604568481445e+00
-5.728141307830810547e+00,6.523218994140625000e+02
1.019668579101562500e-01,-4.967333316802978516e+00
-2.439830780029296875e+00,4.301593780517578125e+01
-1.149010658264160156e+00,1.628511619567871094e+01
9.910964965820312500e-01,-2.126126289367675781e+01
-5.571250915527343750e-01,7.133867263793945312e+00
1.655759811401367188e+00,-1.273201084136962891e+01
-4.841804504394531250e-03,-3.467451810836791992e+00
-2.009601593017578125e+00,4.392427825927734375e+01
-5.483837127685546875e-01,1.299596309661865234e+00
4.292993545532226562e-01,-2.329424095153808594e+01
3.239260673522949219e+00,1.745161743164062500e+02
1.281643867492675781e+00,-2.835619163513183594e+01
-1.960331439971923828e+00,3.343469238281250000e+01
9.836483001708984375e-02,-1.118400669097900391e+01
2.043762207031250000e+00,1.520614910125732422e+01
4.151718139648437500e+00,3.669277038574218750e+02
1.596671104431152344e+00,-1.818527030944824219e+01
-2.746290683746337891e+00,2.968973922729492188e+01
5.281715393066406250e-01,-1.537119865417480469e+01
-2.924078464508056641e+00,4.314997100830078125e+01
5.910916328430175781e-01,-1.446488571166992188e+01
3.135351181030273438e+00,9.315160369873046875e+01
2.863066673278808594e+00,9.351140594482421875e+01
-2.617072105407714844e+00,6.298820495605468750e+01
3.026963233947753906e+00,9.620388793945312500e+01
-2.108757972717285156e+00,5.658910751342773438e+01
-4.641728878021240234e+00,6.113600540161132812e+01
5.539369583129882812e-01,-2.026711845397949219e+01
3.728184700012207031e+00,2.510368347167968750e+02
4.310130119323730469e+00,4.189557800292968750e+02
1.590681076049804688e+00,-1.458565998077392578e+01
2.036887168884277344e+00,-5.053765773773193359e+00
-1.862030506134033203e+00,2.949958801269531250e+01
5.894560813903808594e+00,1.692429565429687500e+03
2.566446304321289062e+00,4.812037658691406250e+01
2.102455139160156250e+00,8.191000938415527344e+00
-5.773403167724609375e+00,8.768848266601562500e+02
-5.275566577911376953e+00,5.192399902343750000e+02
-4.071297645568847656e+00,1.462521057128906250e+02
5.984954833984375000e-01,-7.282724380493164062e+00
4.699831008911132812e+00,6.397828369140625000e+02
-3.261571645736694336e+00,9.443531036376953125e+01
4.775803565979003906e+00,7.659349975585937500e+02
8.026728630065917969e-01,-1.851168632507324219e+01
5.661411285400390625e-01,-1.351883029937744141e+01
3.359139442443847656e+00,1.703656311035156250e+02
-5.363358497619628906e+00,5.777050781250000000e+02
-6.681098937988281250e-01,1.494025993347167969e+01
-1.834939002990722656e+00,2.442425346374511719e+01
-3.495903968811035156e+00,3.386435699462890625e+01
3.875446319580078125e-02,-4.051832675933837891e+00
